,acousticness,artist_genre,artists,danceability,duration,energy,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,track_uri,valence,lastfm_genre
320,0.0206,"['big room', 'dance pop', 'deep big room', 'disco house', 'edm', 'electro house', 'melbourne bounce', 'pop', 'progressive electro house', 'tropical house']","['Deorro', 'Adrian Delgado']",0.6829999999999999,232.098,0.868,0.00396,5,0.0336,-3.999,0,All I Need Is Your Love - D!RTY AUD!O Mix,0.29,2014,0.153,140.02,spotify:track:1bxdNMAX6eixpncrLZpOSs,0.228,House
321,0.14300000000000002,"['big room', 'dance pop', 'deep big room', 'disco house', 'edm', 'electro house', 'melbourne bounce', 'pop', 'progressive electro house', 'tropical house']",['Deorro'],0.7170000000000001,168.753,0.993,0.855,5,0.108,-4.1160000000000005,0,Yee - Radio Edit,0.39,2013,0.0457,127.996,spotify:track:3S6njsRGUCqUlztJvrWCBT,0.617,House
322,0.0585,"['chillwave', 'downtempo', 'intelligent dance music']",['Tycho'],0.552,283.636,0.878,0.892,1,0.0746,-5.767,1,Awake,0.62,2014,0.0353,176.05700000000004,spotify:track:2qC1sUo8xxRRqYsaYEdDuZ,0.598,ambient
323,0.329,"['chillwave', 'downtempo', 'intelligent dance music']",['Tycho'],0.659,316.919,0.716,0.909,9,0.127,-7.816,1,A Walk,0.18,2014,0.0317,139.952,spotify:track:0t5GZRcDJr1dBe53Dx9OdO,0.382,ambient
324,0.0604,"['alternative rock', 'britpop', 'electronic', 'garage rock', 'indie rock', 'modern rock', 'rock']",['Kasabian'],0.526,277.467,0.894,1.33e-06,5,0.5820000000000001,-5.407,0,Underdog,0.65,2009,0.0543,101.017,spotify:track:3PbsDnKdrZY0ttX7VE9s5R,0.653,indie
325,0.0013,"['alternative rock', 'britpop', 'electronic', 'garage rock', 'indie rock', 'modern rock', 'rock']",['Kasabian'],0.588,302.613,0.96,0.000306,9,0.135,-5.216,1,Days Are Forgotten,0.51,2011,0.0933,105.009,spotify:track:02RDt0n6EXpYemu5mhMxjh,0.321,indie
326,6.94e-06,"['electro', 'electronic', 'filter house']",['Daft Punk'],0.59,287.72,0.787,0.845,7,0.0293,-5.766,1,Robot Rock,0.47,2006,0.0512,111.926,spotify:track:247OK7W7ke06iripfvHDiw,0.598,electronic
327,0.0193,"['electro', 'electronic', 'filter house']",['Daft Punk'],0.611,320.357,0.6970000000000001,0.0,2,0.332,-8.618,1,One More Time,0.75,2001,0.133,122.752,spotify:track:0DiWol3AO6WpXZgp0goxAV,0.476,electronic
328,0.0481,"['electro', 'electronic', 'filter house']",['Daft Punk'],0.644,301.373,0.664,0.862,9,0.342,-8.398,1,Digital Love,0.63,2001,0.0333,124.726,spotify:track:2VEZx7NWsZ1D0eJ4uv5Fym,0.53,electronic
329,0.00196,"['electro', 'electronic', 'filter house']",['Daft Punk'],0.8059999999999999,328.68,0.7,0.8909999999999999,0,0.267,-5.269,0,Da Funk,0.59,1997,0.0752,111.215,spotify:track:0MyY4WcN7DIfbSmp5yej5z,0.892,electronic
330,0.0308,"['bass music', 'future garage', 'indie r&b', 'indietronica', 'new rave', 'uk garage']","['SBTRKT', 'Little Dragon']",0.835,201.0,0.481,0.0005009999999999999,0,0.0896,-7.188,0,Wildfire,0.63,2011,0.387,139.58100000000002,spotify:track:2WMRd3xAb9FwXopCRNWDq1,0.34,electronic
331,0.493,"['electronic', 'future garage', 'indie r&b', 'indietronica', 'new rave']",['Jamie xx'],0.61,410.578,0.426,0.8540000000000001,0,0.108,-11.538,1,Far Nearer,0.05,2011,0.147,126.975,spotify:track:6PZhPSeV4ndaMhZ65n2TL8,0.33,electronic
332,0.135,"['art pop', 'canadian indie', 'canadian pop', 'chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'pop rock', 'singer-songwriter', 'slow core']","['Feist', 'Boys Noize']",0.607,402.093,0.604,0.0363,4,0.348,-5.5470000000000015,0,My Moon My Man - Boys Noize Classic Mix,0.0,2007,0.129,124.438,spotify:track:51IYCZSox2YebzAj1i71yr,0.462,female vocalists
333,0.161,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'pop rap', 'rap']",['A Tribe Called Quest'],0.867,252.067,0.5539999999999999,0.0103,4,0.111,-13.634,0,Can I Kick It?,0.11,1990,0.249,96.668,spotify:track:5q6pg1kvXfT7z5MqG0KKSs,0.7659999999999999,Hip-Hop
334,0.184,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'pop rap', 'rap']",['A Tribe Called Quest'],0.866,226.133,0.534,0.266,11,0.0929,-9.201,1,Electric Relaxation,0.68,1999,0.229,98.243,spotify:track:0eEXcw3JLVXcRxYrVYMy68,0.841,Hip-Hop
335,0.00655,"['big room', 'complextro', 'edm', 'electro house', 'filter house']","['Madeon', 'Nicholas Petricca']",0.42,205.2,0.863,1.39e-05,7,0.147,-3.135,0,Finale,0.53,2012,0.0473,92.131,spotify:track:0DanGj9TtgZIjJnHdTbW9v,0.172,electronic
336,0.00864,"['bass music', 'future garage', 'indie r&b', 'indietronica', 'new rave', 'uk garage']","['SBTRKT', 'Jessie Ware']",0.779,202.573,0.6829999999999999,0.7959999999999999,7,0.13699999999999998,-8.47,1,Right Thing to Do,0.52,2011,0.04,134.986,spotify:track:7eXESEtK5e9gDz7jLyOVDb,0.516,electronic
337,0.0597,"['dance pop', 'edm', 'pop']","['David Guetta', 'Skylar Grey']",0.34700000000000003,191.412,0.772,0.0333,5,0.115,-4.359,0,Shot me Down (feat. Skylar Grey) - Radio Edit,0.44,2014,0.0549,192.118,spotify:track:5aifFsWwt3u1swUe8pC4lf,0.035,House
338,0.355,"['deep funk', 'funk', 'modern blues', 'soul', 'soul blues']","['Charles Bradley', 'Menahan Street Band']",0.535,234.799,0.5660000000000001,0.000545,3,0.0999,-7.02,1,How Long,0.49,2011,0.0375,84.21799999999998,spotify:track:177k3bIAhaiLfJxx2Vi6mI,0.508,soul
339,0.00576,"['alternative rock', 'blues-rock', 'classic rock', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']",['The White Stripes'],0.75,231.8,0.462,0.545,0,0.307,-7.664,1,Seven Nation Army,0.21,2003,0.0779,123.865,spotify:track:3ctoHckjyd13eBi2IDw2Ip,0.309,rock
340,0.399,[],['Chicano Batman'],0.477,245.12,0.468,1.32e-05,3,0.23,-9.288,1,She Lives On My Block,0.45,2014,0.0589,142.918,spotify:track:7kBhjkSeiggqtWbLutvJlI,0.38,rock
341,0.23,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",['Drake'],0.835,177.733,0.7559999999999999,0.0,7,0.0801,-3.789,1,10 Bands,0.71,2015,0.382,173.0,spotify:track:12d5QFwzh60IIHlsSnAvps,0.87,Hip-Hop
342,0.0041600000000000005,"['chillwave', 'ninja']","['ODESZA', 'Shy Girls']",0.644,211.2,0.848,0.0168,4,0.0629,-4.952,0,All We Need (feat. Shy Girls),0.62,2014,0.0511,99.989,spotify:track:5jnp8E61wcoF6qIEtDHQnJ,0.28300000000000003,chillwave
343,0.00324,"['alternative dance', 'chillwave', 'dance-punk', 'dream pop', 'electronic', 'indie rock', 'indietronica', 'intelligent dance music', 'modern rock', 'neo-psychedelic', 'new rave', 'synthpop', 'trip hop']",['Caribou'],0.696,315.507,0.915,0.0731,1,0.39,-5.627999999999999,1,Odessa,0.05,2010,0.0385,118.037,spotify:track:5K6TfvT7sKAuEatUpHVvPQ,0.623,electronic
344,0.0233,"['big room', 'brostep', 'complextro', 'edm', 'electro house', 'electronic trap', 'pop', 'progressive electro house']","['Porter Robinson', 'Urban Cone']",0.621,266.107,0.731,0.000866,8,0.15,-6.924,1,Lionhearted,0.54,2014,0.0344,120.01,spotify:track:0nejfXN5tjdICWIdfakXWx,0.35700000000000004,electro house
345,0.0017399999999999998,"['bass music', 'future garage', 'indie r&b', 'indietronica', 'new rave', 'uk garage']","['SBTRKT', 'Ezra Koenig']",0.8440000000000001,180.576,0.438,0.00118,0,0.14400000000000002,-10.564,1,NEW DORP. NEW YORK,0.46,2014,0.264,119.008,spotify:track:2YKcA5ZkWQfVHd7bMIv4iw,0.5479999999999999,electronic
346,0.153,"['bass music', 'future garage', 'indie r&b', 'indietronica', 'new rave', 'uk garage']","['SBTRKT', 'Raury']",0.596,253.965,0.6829999999999999,0.18,5,0.149,-6.032,0,Higher,0.43,2014,0.0605,100.955,spotify:track:7ddXYLA5CBEgQA7KbqWJIb,0.0931,electronic
347,0.221,"['bass music', 'future garage', 'indie r&b', 'indietronica', 'new rave', 'uk garage']","['SBTRKT', 'Jessie Ware']",0.6859999999999999,159.44,0.517,0.00128,4,0.104,-9.318,0,Problem (Solved),0.31,2014,0.0458,139.988,spotify:track:7nY8fkkNhJvZXeaiQRmHjt,0.172,electronic
348,0.0279,"['bass music', 'future garage', 'indie r&b', 'indietronica', 'new rave', 'uk garage']","['SBTRKT', 'Sampha']",0.725,299.853,0.775,0.588,5,0.0969,-6.694,0,Something Goes Right,0.47,2011,0.102,145.97899999999996,spotify:track:2CeFP3pggzhuzZB9rLMHYW,0.329,electronic
349,0.174,"['bass music', 'future garage', 'indie r&b', 'indietronica', 'new rave', 'uk garage']","['SBTRKT', 'Sampha']",0.6709999999999999,237.013,0.604,0.000929,8,0.0961,-8.066,0,Never Never,0.49,2011,0.146,149.92700000000005,spotify:track:6ttNSzoCalhgsJhXHiE7tX,0.555,electronic
350,0.0207,"['bass music', 'future garage', 'indie r&b', 'indietronica', 'new rave', 'uk garage']","['SBTRKT', 'Sampha']",0.768,173.32,0.57,0.0141,1,0.106,-8.825,1,Living Like I Do,0.43,2011,0.0971,135.039,spotify:track:4sBWHMlcYJ3mIlCanwPF9k,0.407,electronic
351,0.00176,"['brostep', 'complextro', 'drum and bass', 'edm', 'electro house']",['NERO'],0.391,210.0,0.958,0.68,11,0.0856,-3.916,1,The Thrill,0.02,2015,0.184,76.063,spotify:track:7DAp3DPBu9k7cDZbToxwpU,0.227,dubstep
352,7.929999999999999e-05,"['brostep', 'complextro', 'drum and bass', 'edm', 'electro house']",['NERO'],0.423,247.48,0.928,0.797,0,0.171,-3.744,1,Me And You,0.44,2011,0.0419,144.124,spotify:track:0xIof5gmHjFY0t1eX7angP,0.29100000000000004,dubstep
353,0.000443,"['brostep', 'complextro', 'drum and bass', 'edm', 'electro house']",['NERO'],0.448,284.667,0.85,0.00229,9,0.157,-3.639,0,Reaching Out,0.36,2011,0.0297,139.977,spotify:track:1zknwaZrdR0Z3nvUbVFFEb,0.0935,dubstep
354,0.0161,"['brostep', 'complextro', 'drum and bass', 'edm', 'electro house']",['NERO'],0.188,243.4,0.6809999999999999,0.389,4,0.126,-3.555,0,Won't You (Be There),0.34,2011,0.0536,140.183,spotify:track:2L0WWUx6C4j4nnuj5VFi0w,0.0359,dubstep
355,0.608,"['alternative dance', 'brooklyn indie', 'indietronica', 'new rave']",['Ratatat'],0.526,338.333,0.35200000000000004,0.916,5,0.114,-11.259,1,Cherry,0.44,2004,0.0315,125.0,spotify:track:44CLN3rzhW86oTcedUMKOj,0.0552,electronic
356,0.00367,"['alternative dance', 'brooklyn indie', 'indietronica', 'new rave']",['Ratatat'],0.6759999999999999,218.227,0.439,0.802,3,0.388,-6.9460000000000015,1,Germany To Germany,0.35,2004,0.0319,110.018,spotify:track:4Y4c7vKdV2yoWeKK54bvf1,0.614,electronic
357,0.111,"['alternative dance', 'brooklyn indie', 'indietronica', 'new rave']",['Ratatat'],0.797,296.467,0.295,0.851,10,0.106,-8.699,1,Lapland,0.35,2004,0.0446,99.0,spotify:track:3BcJ0FG1rM6JeVIkzHDDD0,0.404,electronic
358,0.248,"['alternative dance', 'brooklyn indie', 'indietronica', 'new rave']",['Ratatat'],0.313,253.88,0.8240000000000001,0.407,11,0.653,-7.561,1,Bilar,0.39,2010,0.217,95.167,spotify:track:3iStkMXWw7Y4bqF00Avc5z,0.0573,electronic
359,0.099,"['alternative dance', 'brooklyn indie', 'indietronica', 'new rave']",['Ratatat'],0.723,294.64,0.908,0.7979999999999999,10,0.0968,-5.655,0,Drugs,0.48,2010,0.085,120.359,spotify:track:3sF9v2qDFDGTyYismssCFI,0.342,electronic
360,0.462,"['indie rock', 'modern rock']",['alt-J'],0.6970000000000001,173.631,0.877,0.00943,3,0.083,-4.465,1,Left Hand Free,0.66,2014,0.0462,101.99,spotify:track:4iEOVEULZRvmzYSZY2ViKN,0.802,indie
361,0.614,"['indie rock', 'modern rock']",['alt-J'],0.5429999999999999,216.004,0.7070000000000001,0.0414,2,0.118,-7.636,1,Every Other Freckle,0.61,2014,0.07,143.915,spotify:track:6BVBkKpZK09NmifUMZqj1z,0.515,indie
362,0.785,"['indie rock', 'modern rock']",['alt-J'],0.6,299.711,0.413,0.0289,7,0.109,-9.572,1,Hunger Of The Pine,0.57,2014,0.0258,93.618,spotify:track:2mkv1b3dRFyiJ4Ybq31owf,0.0741,indie
363,0.949,"['indie rock', 'modern rock']",['alt-J'],0.619,209.271,0.0488,0.000523,2,0.131,-18.962,1,Pusher,0.48,2014,0.061,114.685,spotify:track:2H6NbSsccvcT1j4jwAjDmf,0.101,indie
364,0.5720000000000001,"['indie rock', 'modern rock']",['alt-J'],0.477,180.831,0.0378,0.000104,9,0.102,-9.556,0,Leaving Nara,0.45,2014,0.0406,120.158,spotify:track:1ngGQNvLajpyVVzFdx47Pa,0.0363,indie
365,0.779,"['indie rock', 'modern rock']",['alt-J'],0.5760000000000001,227.92,0.653,0.361,2,0.113,-9.132,1,Matilda,0.58,2012,0.03,147.86700000000005,spotify:track:3aA5fk4c6a7e5HM4rJqkSF,0.209,indie
366,0.134,"['indie rock', 'modern rock']",['alt-J'],0.5820000000000001,219.4,0.604,0.000957,9,0.102,-6.9620000000000015,1,Fitzpleasure,0.6,2012,0.0493,143.952,spotify:track:7DdXf9x75iEVCHWfoRwRuR,0.341,indie
367,0.14300000000000002,"['australian alternative rock', 'australian dance', 'downtempo', 'pop']","['Flume', 'Chet Faker']",0.732,254.038,0.6679999999999999,0.207,2,0.17600000000000002,-6.978,0,This Song Is Not About a Girl,0.51,2013,0.126,140.004,spotify:track:1yfqaP4WaUzRzadbpzRQK6,0.598,electronic
368,0.465,"['australian alternative rock', 'downtempo']",['Chet Faker'],0.652,218.553,0.583,0.000208,0,0.146,-8.52,0,Talk Is Cheap,0.02,2014,0.173,140.024,spotify:track:3KfT22UTvoN3Cpg6dujW2F,0.46,downtempo
369,0.162,"['dance pop', 'edm', 'pop', 'tropical house', 'uk funky']","['Clean Bandit', 'Jess Glynne']",0.799,227.833,0.586,2.03e-06,11,0.193,-6.735,1,Rather Be (feat. Jess Glynne),0.45,2014,0.0377,120.97,spotify:track:1h9j1FfcLUvGFYUumJd84S,0.5489999999999999,electronic
370,0.0284,"['dance pop', 'edm', 'pop', 'tropical house', 'uk funky']","['Clean Bandit', 'Elisabeth Troy']",0.618,206.1,0.9,1.77e-05,0,0.207,-2.59,0,Show Me Love (feat. Elisabeth Troy),0.23,2014,0.045,122.973,spotify:track:2jFaiRcxz3N37rF1fpkgpU,0.664,electronic
371,0.000379,"['deep groove house', 'destroy techno', 'disco house', 'edm', 'house', 'progressive house', 'tropical house']",['Duke Dumont'],0.785,389.74,0.8759999999999999,4.01e-05,7,0.134,-5.783,1,The Giver,0.4,2014,0.12,123.974,spotify:track:7r3Yg7Jl8tIfCryEaaYf41,0.327,House
372,0.00375,"['indie pop', 'indie poptimism', 'la indie', 'modern rock', 'pop quebecois']",['Fitz and The Tantrums'],0.77,233.133,0.8009999999999999,0.00281,9,0.0515,-4.182,0,The Walker,0.61,2013,0.0336,130.76,spotify:track:0Nk7bSn0MItonkR0GNs3mj,0.725,soul
373,0.0387,"['indie pop', 'indie poptimism', 'la indie', 'modern rock', 'pop quebecois']",['Fitz and The Tantrums'],0.545,209.386,0.968,0.00325,9,0.331,-3.553,0,Out Of My League,0.6,2013,0.0853,169.965,spotify:track:2AYEOC02WLhUiOoaig2SEH,0.527,soul
374,0.059,"['folk-pop', 'pop']",['Florence + The Machine'],0.504,251.84,0.812,0.000526,7,0.119,-5.316,1,Dog Days Are Over,0.7,2009,0.0911,150.11,spotify:track:1YLJVmuzeM2YSUkCCaTNUB,0.319,indie
375,0.00459,"['folk-pop', 'pop']",['Florence + The Machine'],0.574,168.667,0.696,0.0,6,0.108,-4.683,1,You've Got The Love,0.65,2009,0.0315,109.878,spotify:track:6u9RqxALwkjJ1ukB1y8vuP,0.448,indie
376,0.00503,"['deep groove house', 'disco house', 'future garage', 'house', 'tropical house']","['Gorgon City', 'Jennifer Hudson']",0.731,200.361,0.625,0.000121,2,0.183,-8.089,1,Go All Night,0.42,2014,0.041,121.029,spotify:track:2Yhw5UiH13rDTGCeWfzK3n,0.498,electronic
377,0.0281,"['deep groove house', 'disco house', 'future garage', 'house', 'tropical house']","['Gorgon City', 'Katy Menditta']",0.677,217.961,0.706,0.0017,0,0.285,-7.528,0,Imagination,0.55,2014,0.0324,121.994,spotify:track:2VGTe5PkHOlZuayLYDjtb1,0.362,electronic
378,0.0461,"['chillhop', 'downtempo', 'nu jazz', 'trip hop']",['Gramatik'],0.8959999999999999,203.051,0.684,0.051,1,0.16399999999999998,-6.099,1,Hit That Jive,0.59,2009,0.0731,99.995,spotify:track:02uRToy7bttYcKCO3vIStA,0.6859999999999999,Hip-Hop
379,0.0675,"['chillhop', 'downtempo', 'nu jazz', 'trip hop']",['Gramatik'],0.815,389.5,0.6809999999999999,0.012,10,0.117,-5.785,0,Just Jammin',0.6,2009,0.0854,90.008,spotify:track:53qU2K55RJgfs9F50irpB3,0.8029999999999999,Hip-Hop
380,0.0154,"['chillhop', 'downtempo', 'nu jazz', 'trip hop']",['Gramatik'],0.754,244.967,0.755,0.0827,10,0.158,-5.041,0,While I Was Playin' Fair,0.55,2011,0.303,96.941,spotify:track:3j0oWeUZjTA0HDUS5j64Vm,0.438,Hip-Hop
381,0.0293,"['chillhop', 'downtempo', 'nu jazz', 'trip hop']",['Gramatik'],0.619,334.118,0.5539999999999999,0.0662,1,0.226,-7.338999999999999,0,So Much for Love,0.5,2011,0.102,203.915,spotify:track:2xsanlfROKsGOz92oJzj77,0.608,Hip-Hop
382,0.0111,"['chillhop', 'downtempo', 'nu jazz', 'trip hop']",['Gramatik'],0.626,190.75,0.617,0.000986,6,0.212,-4.78,0,Lonely & Cold,0.49,2009,0.275,191.86,spotify:track:6KmktQvdt2AXZjCd8zay5J,0.425,Hip-Hop
383,0.00106,"['chillhop', 'downtempo', 'nu jazz', 'trip hop']",['Gramatik'],0.588,274.611,0.7440000000000001,0.7290000000000001,9,0.355,-4.4460000000000015,1,Fist Up,0.31,2012,0.0765,97.917,spotify:track:2EOoZOl5nbXR6sicaxRuvY,0.522,Hip-Hop
384,0.00251,"['deep disco house', 'deep house', 'house', 'microhouse']",['Hot Natured'],0.807,197.978,0.655,0.00777,9,0.107,-8.144,0,Benediction - Radio Edit,0.5,2014,0.0442,117.041,spotify:track:0GPFq2mWMC6jKfTGDkAL9F,0.841,deep house
385,0.0992,"['deep disco house', 'deep house', 'house', 'microhouse']","['Hot Natured', 'Róisín Murphy']",0.757,246.41,0.674,0.764,2,0.116,-8.548,0,Alternate State - feat. Róisín Murphy,0.31,2013,0.0405,122.002,spotify:track:6WWcl3kJbZ9STNEJke4KkK,0.8240000000000001,deep house
386,0.398,"['folk-pop', 'modern blues']",['Hozier'],0.484,222.427,0.528,2.57e-05,0,0.107,-6.9510000000000005,1,From Eden,0.57,2014,0.0424,109.361,spotify:track:1yi8EOTpKeVK4cj5HS8DRp,0.408,blues
387,0.201,"['folk-pop', 'modern blues']",['Hozier'],0.364,219.213,0.64,7.25e-05,4,0.12,-5.7570000000000014,1,Angel of Small Death and the Codeine Scene,0.61,2014,0.0506,93.507,spotify:track:7uY7jZs5srSx3xMmyCI48T,0.386,blues
388,0.645,"['alternative rock', 'blues-rock', 'garage rock', 'modern blues', 'modern rock', 'punk blues']",['Jack White'],0.5820000000000001,157.973,0.365,1.03e-06,9,0.147,-11.04,1,Love Interruption,0.53,2012,0.0388,93.855,spotify:track:3s3ciLHOXE1xVqGkdxwHPs,0.312,rock
389,0.0142,"['alternative rock', 'blues-rock', 'garage rock', 'modern blues', 'modern rock', 'punk blues']",['Jack White'],0.586,180.173,0.782,0.00102,11,0.0673,-10.052,0,I'm Shakin',0.52,2012,0.235,80.753,spotify:track:07AjyDeE85pDr4Dj8BzgWB,0.754,rock
390,0.106,"['alternative rock', 'blues-rock', 'garage rock', 'modern blues', 'modern rock', 'punk blues']",['Jack White'],0.326,237.947,0.7040000000000001,6.87e-05,1,0.0913,-8.507,1,Three Women,0.46,2014,0.0511,180.365,spotify:track:67xazpRk0c0JXNbOx8MkJD,0.812,rock
391,0.6759999999999999,"['alternative rock', 'blues-rock', 'classic rock', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']",['The White Stripes'],0.235,110.093,0.977,0.00024900000000000004,0,0.8,-1.606,1,Fell In Love With A Girl,0.13,2001,0.141,91.929,spotify:track:33ytgjBqchYHhhRfKWMCvH,0.379,rock
392,0.0825,"['alternative rock', 'blues-rock', 'classic rock', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']",['The White Stripes'],0.482,157.56,0.654,1.15e-05,10,0.27,-8.4,0,Blue Orchid,0.04,2005,0.316,151.269,spotify:track:1JJJQYklfk5ayxyYQgD5FO,0.655,rock
393,0.008459999999999999,"['alternative rock', 'blues-rock', 'classic rock', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']",['The White Stripes'],0.693,212.267,0.539,0.377,7,0.0953,-8.366,1,The Hardest Button To Button,0.06,2003,0.0796,128.414,spotify:track:1DH4YwHHGBkWO8dX3JISjl,0.535,rock
394,0.0257,"['alternative rock', 'britpop', 'electronic', 'garage rock', 'indie rock', 'modern rock', 'rock']",['Kasabian'],0.237,214.373,0.919,2.31e-05,0,0.0914,-6.893,1,Club Foot,0.64,2004,0.0814,101.758,spotify:track:6C0xucNj75wRdlejwWIEW1,0.123,indie
395,0.0874,"['alternative rock', 'britpop', 'electronic', 'garage rock', 'indie rock', 'modern rock', 'rock']",['Kasabian'],0.525,252.28,0.741,0.147,10,0.117,-5.643,1,Fire,0.68,2009,0.0311,117.031,spotify:track:0Ln5tJyLX5qusquBOtq7wf,0.179,indie
396,0.0131,"['alternative rock', 'britpop', 'electronic', 'garage rock', 'indie rock', 'modern rock', 'rock']",['Kasabian'],0.6920000000000001,284.187,0.828,6.51e-05,11,0.43,-6.061,0,Re-Wired,0.58,2011,0.0466,114.981,spotify:track:1SsDbcjGHregkNfEjogXpm,0.433,indie
397,0.006809999999999999,"['alternative rock', 'britpop', 'electronic', 'garage rock', 'indie rock', 'modern rock', 'rock']",['Kasabian'],0.613,197.6,0.7609999999999999,0.000152,9,0.27,-7.468,1,L.S.F.,0.59,2004,0.0343,105.274,spotify:track:1t8TCORVxdItzE3zy1X0tv,0.44,indie
398,0.000364,"['alternative rock', 'britpop', 'electronic', 'garage rock', 'indie rock', 'modern rock', 'rock']",['Kasabian'],0.6509999999999999,179.933,0.897,0.0433,11,0.102,-4.283,0,eez-eh,0.37,2014,0.0451,122.011,spotify:track:3XrwmzNSU5MP07MT7l9TEQ,0.733,indie
399,0.277,"['bass trap', 'brostep', 'edm', 'electronic trap', 'moombahton']",['Keys N Krates'],0.754,192.0,0.8909999999999999,0.0382,7,0.122,-5.516,1,Dum Dee Dum,0.49,2013,0.174,160.032,spotify:track:2DJ8hgvavT2SW6sRQxzJiR,0.513,trap
400,0.424,"['bass trap', 'brostep', 'edm', 'electronic trap', 'moombahton']",['Keys N Krates'],0.552,282.0,0.723,0.000102,7,0.302,-2.866,1,Treat Me Right,0.42,2013,0.139,150.13,spotify:track:5GQJOscee2wU7KSdwQmYgL,0.14400000000000002,trap
401,0.00598,"['bass trap', 'brostep', 'electronic trap', 'moombahton']","['Grandtheft', 'Keys N Krates']",0.623,214.138,0.947,0.7879999999999999,1,0.279,-3.347,1,Keep It 100,0.0,2014,0.25,164.02900000000002,spotify:track:0acDuvqkxNGBstX5FrbbO0,0.457,trap
402,0.00294,"['bass trap', 'brostep', 'electronic trap', 'moombahton']","['Grandtheft', 'Keys N Krates']",0.866,184.235,0.812,0.231,5,0.0561,-3.901,1,Let Me Tell You Something,0.0,2014,0.0807,85.01700000000002,spotify:track:4W3XIyHvnFGxUUe1sbUffS,0.731,trap
403,0.0227,"['big room', 'complextro', 'edm', 'electro house', 'filter house']","['Madeon', 'Kyan']",0.49,192.72,0.914,0.0,10,0.7929999999999999,-3.202,1,You're On,0.59,2015,0.16699999999999998,100.1,spotify:track:4PTPZeJlK1rYlYr6bf11hk,0.241,electronic
404,0.00592,"['big room', 'complextro', 'edm', 'electro house', 'filter house']","['Madeon', 'Passion Pit']",0.546,249.44,0.852,0.0,1,0.159,-2.445,1,Pay No Mind,0.58,2015,0.102,112.183,spotify:track:3rsq3qtqNBId48c0IVraTS,0.5579999999999999,electronic
405,0.000122,"['big room', 'complextro', 'edm', 'electro house', 'filter house']",['Madeon'],0.647,198.853,0.946,0.0355,1,0.158,-1.72,1,Imperium,0.49,2015,0.0767,110.017,spotify:track:2NRKqJK2nFpr0VHn74EwhV,0.452,electronic
406,0.00162,"['big room', 'complextro', 'edm', 'electro house', 'filter house']",['Madeon'],0.52,233.987,0.825,0.0,7,0.711,-2.171,0,The City,0.51,2015,0.046,125.011,spotify:track:36HA2woC1glnLa4vqWY3IC,0.264,electronic
407,0.41,['german pop'],['Milky Chance'],0.887,313.684,0.584,0.000314,11,0.101,-8.798,1,Stolen Dance,0.72,2014,0.0381,114.016,spotify:track:6vECYJHxYmm3Ydt3fF01pE,0.677,indie
408,0.3720000000000001,['german pop'],['Milky Chance'],0.841,262.0,0.8420000000000001,0.0316,11,0.113,-8.701,1,Flashed Junk Mind,0.64,2014,0.0464,117.997,spotify:track:5mpLcXEsk3jjzLFGuNKk5I,0.894,indie
409,0.0729,['german pop'],['Milky Chance'],0.644,274.0,0.919,0.0,7,0.0813,-7.091,1,Sweet Sun,0.49,2014,0.0408,115.983,spotify:track:5CXuWIwBnyMVmhAtpHBmuO,0.917,indie
410,0.0956,"['alternative dance', 'chillwave', 'indie pop', 'indie poptimism', 'indie psych-rock', 'indietronica', 'metropopolis', 'modern rock', 'shimmer pop', 'synthpop', 'vapor soul']","['RAC', 'Kele', 'MNDR']",0.7490000000000001,280.12,0.8440000000000001,0.0106,10,0.348,-5.9,1,Let Go,0.51,2014,0.0331,110.001,spotify:track:3V0W5CfNDMiTKg93wuLFxJ,0.7509999999999999,electronic
411,0.35600000000000004,"['alternative dance', 'chillwave', 'indie pop', 'indie poptimism', 'indie psych-rock', 'indietronica', 'metropopolis', 'modern rock', 'shimmer pop', 'synthpop', 'vapor soul']","['RAC', 'Tegan and Sara']",0.8140000000000001,211.533,0.54,1.34e-06,9,0.048,-6.28,1,Hard To Hold,0.4,2014,0.0466,109.977,spotify:track:4jg7cRXfEw0MxMjuxw4xAJ,0.76,electronic
412,0.13,"['alternative dance', 'chillwave', 'indie pop', 'indie poptimism', 'indie psych-rock', 'indietronica', 'metropopolis', 'modern rock', 'shimmer pop', 'synthpop', 'vapor soul']","['RAC', 'Penguin Prison']",0.944,197.467,0.544,0.000638,8,0.16399999999999998,-6.144,1,Hollywood,0.49,2014,0.0521,119.995,spotify:track:3xEqegrcyQtfhWeEMnDyCG,0.962,electronic
