,acousticness,artist_genre,artists,danceability,duration,energy,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,track_uri,valence,lastfm_genre
106,0.161,"['lounge', 'nu jazz']",['Nouvelle Vague'],0.569,194.693,0.883,0.00558,2,0.14,-5.325,1,Blister In The Sun,0.0,2009,0.028,140.019,spotify:track:6xjw9lCCsfMprN8XRk2LJt,0.941,Bossa Nova
107,0.0113,"['chillwave', 'preverb']",['Seapony'],0.519,163.813,0.914,0.745,0,0.17,-4.69,1,So Low,0.15,2011,0.0382,136.303,spotify:track:2bHjxwtveR5rnqXRB7YdRX,0.845,indie pop
108,0.287,"['art pop', 'chamber pop', 'chicago indie', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'modern rock', 'new americana', 'singer-songwriter', 'stomp and holler']",['Andrew Bird'],0.602,216.733,0.7190000000000001,0.0235,8,0.125,-9.339,1,Simple X,0.0,2007,0.126,108.655,spotify:track:4v3dmrH9tb2I5en4UNxi4U,0.444,indie
109,0.104,"['art pop', 'canadian indie', 'canadian pop', 'chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'pop rock', 'singer-songwriter', 'slow core']",['Feist'],0.568,172.747,0.703,0.0048200000000000005,2,0.31,-6.292000000000002,1,Past In Present,0.28,2007,0.0305,167.065,spotify:track:7BMSaV2iNXcS6JF4RxUn7N,0.376,female vocalists
110,0.00514,"['c86', 'twee pop']",['Cats On Fire'],0.453,175.64,0.778,0.0,7,0.0983,-6.3870000000000005,1,Higher Grounds,0.04,2010,0.0528,165.78400000000005,spotify:track:37RqrRJy13PK3N1OdY6wB6,0.364,indie pop
111,0.963,['pop'],['Adele'],0.805,220.507,0.104,0.0,9,0.107,-13.237,1,Daydreamer,0.0,2008,0.0404,108.959,spotify:track:21CFGfTfSDwiB7owGXOuuH,0.335,soul
112,0.0134,"['alternative dance', 'art pop', 'escape room', 'indie pop', 'indietronica', 'new rave', 'synthpop']",['Santigold'],0.7190000000000001,212.213,0.8440000000000001,0.00356,8,0.118,-6.274,1,The Keepers,0.4,2012,0.0638,120.018,spotify:track:1BaVwEV5FogbZuCzpSc7Jl,0.6509999999999999,electronic
113,0.0105,"['alternative dance', 'art pop', 'brooklyn indie', 'chillwave', 'dream pop', 'indie pop', 'indie psych-rock', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'new rave', 'nu gaze', 'shimmer pop', 'synthpop']",['Cults'],0.649,162.133,0.921,0.00114,1,0.14400000000000002,-3.614,1,Bumper,0.36,2011,0.0316,126.028,spotify:track:3mW598BBYNoPKew09tRUYz,0.855,indie pop
114,0.0682,"['alternative dance', 'alternative rock', 'dance-punk', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'neo-psychedelic', 'new rave', 'shimmer pop', 'stomp and holler', 'synthpop']",['Broken Bells'],0.61,232.2,0.637,6.12e-06,0,0.284,-6.574,1,The High Road,0.68,2010,0.0238,79.955,spotify:track:5cwN1htZyoWqZCc33f3RfE,0.609,indie
115,0.138,"['alternative dance', 'chillwave', 'indie pop', 'indie r&b', 'indie rock', 'indietronica', 'metropopolis', 'modern rock', 'new rave', 'shimmer pop', 'synthpop']",['Phantogram'],0.613,253.427,0.815,0.821,0,0.113,-4.541,1,Mouthful of Diamonds,0.01,2009,0.0295,99.983,spotify:track:1d1uRlSEcYFmty6ihoAr84,0.219,trip-hop
116,0.00252,"['alternative dance', 'art pop', 'big beat', 'chamber pop', 'dance-punk', 'electroclash', 'electronic', 'indietronica', 'new rave', 'new wave pop', 'pop rock', 'singer-songwriter', 'synthpop', 'trip hop']",['Goldfrapp'],0.58,307.16,0.789,0.239,9,0.0707,-7.475,0,Dreaming,0.0,2010,0.0277,118.912,spotify:track:1AEb3WauZwGV740MfaW7T1,0.755,electronic
117,0.0205,['shimmer pop'],['GIVERS'],0.398,307.56,0.8220000000000001,0.00731,1,0.0485,-7.449,1,Saw You First,0.01,2011,0.0685,123.175,spotify:track:28TAg102FbPdaDwbRTR7kz,0.26,indie pop
118,0.0106,"['metalcore', 'nintendocore', 'post-screamo', 'rap metal', 'screamo']",['Stars'],0.563,243.147,0.88,4.31e-05,0,0.484,-5.28,1,Elevator Love Letter,0.01,2003,0.0248,101.982,spotify:track:6LDYVzxjDSAO92UZ5veM3u,0.855,indie
119,0.0249,"['aussietronica', 'australian alternative rock', 'australian garage punk', 'deep australian indie', 'indie garage rock']",['Hockey'],0.667,251.947,0.638,7.08e-05,1,0.108,-7.704,1,Too Fake,0.2,2009,0.0449,138.465,spotify:track:3chKvnAzaxSpUecKlZ8yx3,0.524,indie
120,0.00991,"['garage rock', 'indie rock', 'modern rock']",['Julian Casablancas'],0.499,294.413,0.95,0.493,0,0.152,-2.934,0,Left & Right in the Dark,0.42,2009,0.044,146.361,spotify:track:1jgXeMFSkF0XwhkbR1Bu8W,0.7559999999999999,indie
121,1.42e-05,"['alternative dance', 'dance-punk', 'indie pop', 'indietronica', 'new rave']",['Black Kids'],0.441,222.613,0.906,0.0,0,0.363,-5.686,1,I'm Not Gonna Teach Your Boyfriend How To Dance With You,0.39,2008,0.0603,125.285,spotify:track:6F5hPnwW7de7IcAuU7wYZr,0.731,indie
122,0.232,"['alternative rock', 'garage rock', 'indie rock', 'modern rock', 'rock']",['Kings of Leon'],0.596,134.907,0.899,3.98e-06,11,0.212,-3.967,1,Molly's Chambers,0.58,2003,0.0504,146.44799999999995,spotify:track:5n0zgoPE7NJq1E8mbQd4Q6,0.939,rock
123,0.204,"['hardcore techno', 'hip house']",['Sunscreem'],0.609,251.68,0.841,1.11e-06,2,0.237,-7.974,1,Love U More,0.08,2009,0.0332,126.06,spotify:track:4KxvwiBzZwNpYpgN4iPRzV,0.521,dance
124,0.000373,"['alternative dance', 'chillwave', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'new rave', 'synthpop']",['Future Islands'],0.472,246.427,0.855,0.93,0,0.887,-6.937,1,Balance,0.04,2011,0.069,154.908,spotify:track:189gb58kHUdS5MdLBcz18f,0.16699999999999998,seen live
125,0.061,[],['Theophilus London'],0.616,202.653,0.8190000000000001,0.00441,2,0.453,-6.136,0,I Stand Alone,0.37,2011,0.0548,160.07399999999996,spotify:track:4ia0bq2D0F5zR4gpA92vfN,0.6759999999999999,Hip-Hop
126,0.0304,"['icelandic pop', 'icelandic rock']",['Mugison'],0.362,234.32,0.767,0.0679,7,0.301,-5.132999999999999,1,I want you,0.0,2005,0.0588,84.807,spotify:track:1JwSBGPqnN4SJ64NGEtocN,0.334,icelandic
127,0.000531,"['alternative dance', 'art pop', 'chillwave', 'dream pop', 'escape room', 'freak folk', 'indie pop', 'indie r&b', 'indietronica', 'metropopolis', 'neo soul', 'neo-psychedelic', 'new rave', 'shimmer pop', 'synthpop']",['Blood Orange'],0.8420000000000001,213.893,0.389,0.475,11,0.134,-10.421,0,Sutphin Boulevard,0.01,2011,0.0707,99.778,spotify:track:4xWZLAJROTARQNxXvRgnfq,0.868,chillwave
128,0.0191,"['indietronica', 'metropopolis', 'synthpop']",['M83'],0.521,243.96,0.752,0.0,11,0.0682,-5.374,0,Midnight City,0.1,2011,0.0369,105.051,spotify:track:36lqt57OHqk48BVFzPDEKt,0.3,electronic
129,0.17600000000000002,['pop rap'],['Aloe Blacc'],0.838,244.386,0.3670000000000001,0.0,6,0.0861,-11.833,0,I Need A Dollar,0.14,2010,0.0396,95.508,spotify:track:19KlLuxA7AxvQpoQYx7zhG,0.961,soul
130,0.7,"['metalcore', 'nintendocore', 'post-screamo', 'rap metal', 'screamo']",['Stars'],0.384,211.307,0.375,0.0004280000000000001,3,0.0846,-9.266,1,Dead Hearts,0.0,2010,0.028,77.325,spotify:track:36xYVBSCz4KQEcb9m3RHT5,0.289,indie
131,0.0377,"['metalcore', 'nintendocore', 'post-screamo', 'rap metal', 'screamo']",['Stars'],0.57,266.827,0.674,0.13699999999999998,7,0.152,-6.327000000000001,1,The Theory of Relativity,0.0,2012,0.055,108.023,spotify:track:5aJnpgjVWot4ZGmjL3CZ1x,0.732,indie
132,0.039,"['metalcore', 'nintendocore', 'post-screamo', 'rap metal', 'screamo']",['Stars'],0.54,131.587,0.773,0.00557,2,0.125,-5.36,1,Backlines,0.0,2012,0.0335,130.043,spotify:track:5SFNuQ7FucfiqoryTWKJ5p,0.564,indie
133,0.514,"['metalcore', 'nintendocore', 'post-screamo', 'rap metal', 'screamo']",['Stars'],0.557,292.133,0.493,0.293,7,0.117,-9.227,1,The North,0.0,2012,0.0313,128.069,spotify:track:2Bd9FEQw84XolJUScMNXGo,0.459,indie
134,0.0133,"['metalcore', 'nintendocore', 'post-screamo', 'rap metal', 'screamo']",['Stars'],0.61,279.0,0.815,0.279,8,0.1,-6.587999999999999,1,Hold On When You Get Love and Let Go When You Give It,0.0,2012,0.04,117.991,spotify:track:2jOh09T0wBQVWr2kyQfE8S,0.579,indie
135,0.197,"['metalcore', 'nintendocore', 'post-screamo', 'rap metal', 'screamo']",['Stars'],0.318,250.693,0.677,0.589,9,0.33,-7.606,1,Through the Mines,0.0,2012,0.0367,169.87099999999995,spotify:track:5QQRYDzn67UeahDRWlV8pO,0.17600000000000002,indie
136,0.00675,"['metalcore', 'nintendocore', 'post-screamo', 'rap metal', 'screamo']",['Stars'],0.527,191.973,0.511,0.000638,2,0.204,-7.222,0,Do You Want To Die Together?,0.0,2012,0.0503,100.003,spotify:track:2DO8EP1eGeyn4HHzCIrZQf,0.341,indie
137,0.823,"['metalcore', 'nintendocore', 'post-screamo', 'rap metal', 'screamo']",['Stars'],0.57,186.867,0.5489999999999999,0.0129,3,0.145,-8.941,1,Lights Changing Colour,0.0,2012,0.0289,108.113,spotify:track:3JYdqkoh2rHqCEzB2j6AV7,0.391,indie
138,0.5760000000000001,"['metalcore', 'nintendocore', 'post-screamo', 'rap metal', 'screamo']",['Stars'],0.456,152.253,0.77,0.956,2,0.108,-8.291,1,The Loose Ends Will Make Knots,0.0,2012,0.136,130.447,spotify:track:4lU0s9nzzt89RMVZXmbCdB,0.726,indie
139,0.142,"['metalcore', 'nintendocore', 'post-screamo', 'rap metal', 'screamo']",['Stars'],0.5720000000000001,192.2,0.657,0.00488,5,0.315,-6.1320000000000014,1,A Song is a Weapon,0.0,2012,0.0288,102.946,spotify:track:6x5MayEZCfPc74wrSbGVJx,0.51,indie
140,0.0855,"['metalcore', 'nintendocore', 'post-screamo', 'rap metal', 'screamo']",['Stars'],0.7490000000000001,230.267,0.381,0.924,5,0.0804,-7.1720000000000015,1,Progress,0.0,2012,0.0387,133.999,spotify:track:13KVhCJveC4WDcUdp36TED,0.5529999999999999,indie
141,0.903,"['metalcore', 'nintendocore', 'post-screamo', 'rap metal', 'screamo']",['Stars'],0.266,208.28,0.29,0.000416,8,0.825,-12.821,1,The 400,0.0,2012,0.0333,79.675,spotify:track:6ef1CX0bW9DZaYdZ7UALXB,0.268,indie
142,0.355,"['metalcore', 'nintendocore', 'post-screamo', 'rap metal', 'screamo']",['Stars'],0.541,256.56,0.488,0.0157,11,0.121,-9.468,1,Walls,0.0,2012,0.0458,137.97799999999998,spotify:track:6ehIDgDL4sNnaVsLYHVwfH,0.273,indie
143,0.00225,['shimmer pop'],['GIVERS'],0.413,273.84,0.8140000000000001,0.000226,2,0.25,-6.582999999999998,1,Up Up Up,0.01,2011,0.106,116.739,spotify:track:3QnLSwpsMgFRBhswQ0Kv4u,0.285,indie pop
144,0.115,"['alternative dance', 'art pop', 'brooklyn indie', 'chillwave', 'dream pop', 'indie pop', 'indie psych-rock', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'new rave', 'nu gaze', 'shimmer pop', 'synthpop']",['Cults'],0.374,204.4,0.6970000000000001,0.893,2,0.343,-6.757999999999999,1,Go Outside,0.57,2011,0.0331,77.54899999999998,spotify:track:0VnLohgzwLEleLmo19Z8B0,0.493,indie pop
145,0.00632,"['alternative dance', 'art pop', 'brooklyn indie', 'chillwave', 'dream pop', 'indie pop', 'indie psych-rock', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'new rave', 'nu gaze', 'shimmer pop', 'synthpop']",['Cults'],0.374,172.96,0.937,0.0207,9,0.18600000000000005,-3.882,1,Abducted,0.42,2011,0.08199999999999999,149.812,spotify:track:0OLyp6n6yMwIzzlubXDrsK,0.342,indie pop
146,0.001,"['alternative dance', 'art pop', 'brooklyn indie', 'chillwave', 'dream pop', 'indie pop', 'indie psych-rock', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'new rave', 'nu gaze', 'shimmer pop', 'synthpop']",['Cults'],0.317,151.733,0.568,0.0,11,0.0813,-6.02,1,You Know What I Mean,0.47,2011,0.0297,180.09900000000005,spotify:track:0Vbp9n2YaXiQiS2tHLZSKl,0.3,indie pop
147,2.95e-05,"['alternative dance', 'art pop', 'brooklyn indie', 'chillwave', 'dream pop', 'indie pop', 'indie psych-rock', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'new rave', 'nu gaze', 'shimmer pop', 'synthpop']",['Cults'],0.392,200.533,0.956,4.89e-06,10,0.342,-3.164,1,Oh My God,0.35,2011,0.0498,159.94799999999995,spotify:track:32MSIWsYMqmbxOn4de2RYO,0.831,indie pop
148,0.00135,"['chillwave', 'folk-pop', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'metropopolis', 'modern rock', 'noise pop', 'nu gaze', 'synthpop']",['Best Coast'],0.544,162.634,0.809,0.000386,7,0.114,-6.5070000000000014,1,The Only Place,0.0,2012,0.0295,105.469,spotify:track:2blaIOZt6xa63l9XGh0zRz,0.753,Lo-Fi
149,0.000105,"['alternative dance', 'chillwave', 'dream pop', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'new rave', 'nu gaze', 'shimmer pop', 'synthpop']",['Washed Out'],0.34,192.08,0.737,0.762,8,0.0699,-4.681,1,Feel It All Around,0.11,2010,0.0582,172.02200000000005,spotify:track:0BJTbkmrB2Y4E9M8qVzbYZ,0.499,chillwave
150,0.0928,"['modern rock', 'neo-psychedelic']",['Portugal. The Man'],0.544,215.933,0.758,0.000232,0,0.113,-5.854,1,So American,0.55,2011,0.0319,141.804,spotify:track:4vWNhCGqrNVfZxunY47GDf,0.537,experimental
151,0.0762,"['alternative dance', 'chillwave', 'dream pop', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'new rave', 'nu gaze', 'shimmer pop', 'synthpop']",['Washed Out'],0.505,266.093,0.861,0.0844,9,0.309,-6.864,1,Amor Fati,0.51,2011,0.104,100.959,spotify:track:60KqmTYKZzSElJidL2U2o1,0.504,chillwave
152,0.0799,"['alternative dance', 'chillwave', 'dream pop', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'new rave', 'nu gaze', 'shimmer pop', 'synthpop']",['Washed Out'],0.453,331.88,0.6459999999999999,0.949,4,0.116,-12.231,1,Soft,0.44,2011,0.0452,114.96,spotify:track:79JDpkcg2mpW5L5Db3zGUM,0.0515,chillwave
153,0.00175,"['alternative dance', 'chillwave', 'dream pop', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'new rave', 'nu gaze', 'shimmer pop', 'synthpop']",['Washed Out'],0.594,240.16,0.6859999999999999,0.853,11,0.34600000000000003,-11.344,0,Far Away,0.39,2011,0.0331,104.989,spotify:track:6nqBPTvDI5KJCgZGXM4UQ0,0.103,chillwave
154,0.0928,"['modern rock', 'neo-psychedelic']",['Portugal. The Man'],0.544,215.933,0.758,0.000232,0,0.113,-5.854,1,So American,0.55,2011,0.0319,141.804,spotify:track:4vWNhCGqrNVfZxunY47GDf,0.537,experimental
155,0.125,"['bay area indie', 'chamber pop', 'chillwave', 'indie pop', 'indie poptimism', 'indie psych-rock', 'indietronica', 'shimmer pop', 'vapor soul']",['Geographer'],0.63,302.387,0.7140000000000001,0.0032,1,0.0934,-6.269,1,Verona,0.41,2010,0.0341,120.021,spotify:track:46TnWnsjQe4ghhykH1i0cM,0.273,indie pop
156,0.0723,"['metalcore', 'nintendocore', 'post-screamo', 'rap metal', 'screamo']",['Stars'],0.529,281.213,0.8909999999999999,0.000787,8,0.359,-8.221,1,The Night Starts Here,0.0,2011,0.151,113.001,spotify:track:64MnPvF4mS9axQANgw9ooe,0.523,indie
157,0.0246,"['metalcore', 'nintendocore', 'post-screamo', 'rap metal', 'screamo']",['Stars'],0.454,255.665,0.606,0.0293,10,0.212,-7.255,1,Take Me To The Riot,0.0,2011,0.0492,130.501,spotify:track:06HgdDSxzGgcZM2CoyVofb,0.434,indie
158,0.49,"['metalcore', 'nintendocore', 'post-screamo', 'rap metal', 'screamo']",['Stars'],0.53,315.84,0.562,0.669,3,0.363,-7.232,1,What The Snowman Learned About Love,0.0,2003,0.0268,120.014,spotify:track:6lgJq28etiSt4FkLx5W3PS,0.151,indie
159,0.383,"['metalcore', 'nintendocore', 'post-screamo', 'rap metal', 'screamo']",['Stars'],0.597,257.937,0.635,0.00908,1,0.11,-6.872999999999998,1,My Favourite Book (Flack),0.0,2011,0.0269,87.28299999999999,spotify:track:3YbHiWZ3GLCr83OSwsOdbz,0.476,indie
160,0.8290000000000001,"['alternative rock', 'anti-folk', 'chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'modern rock', 'neo-psychedelic', 'pop rock', 'scottish rock', 'singer-songwriter', 'twee pop']",['Belle & Sebastian'],0.619,183.493,0.309,0.0,3,0.102,-15.098,0,"Piazza, New York Catcher",0.54,2003,0.0367,105.566,spotify:track:2FeUZsmNGWc3No6v9GCdST,0.82,indie
161,0.181,"['alternative rock', 'anti-folk', 'chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'modern rock', 'neo-psychedelic', 'pop rock', 'scottish rock', 'singer-songwriter', 'twee pop']",['Belle & Sebastian'],0.552,326.173,0.6459999999999999,1.79e-06,6,0.111,-7.483,1,I'm a Cuckoo,0.45,2003,0.0301,147.486,spotify:track:2B1tOgoXOPQHj9p82LPQO2,0.747,indie
162,0.287,"['alternative rock', 'anti-folk', 'chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'modern rock', 'neo-psychedelic', 'pop rock', 'scottish rock', 'singer-songwriter', 'twee pop']",['Belle & Sebastian'],0.568,305.4,0.6829999999999999,3.53e-06,7,0.108,-8.124,1,If She Wants Me,0.42,2003,0.0333,89.62,spotify:track:0LlTAvtOIP7VetkgBTt7Pn,0.8109999999999999,indie
163,0.364,"['alternative rock', 'anti-folk', 'chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'modern rock', 'neo-psychedelic', 'pop rock', 'scottish rock', 'singer-songwriter', 'twee pop']",['Belle & Sebastian'],0.51,252.333,0.557,0.0,2,0.417,-8.613,1,"Step Into My Office, Baby",0.39,2003,0.0443,135.701,spotify:track:2wq3IABSPtBFush3qsfZoK,0.508,indie
164,0.146,"['alternative rock', 'anti-folk', 'chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'modern rock', 'neo-psychedelic', 'pop rock', 'scottish rock', 'singer-songwriter', 'twee pop']",['Belle & Sebastian'],0.606,142.667,0.6990000000000001,6.9e-05,0,0.35,-6.8870000000000005,1,Dear Catastrophe Waitress,0.32,2003,0.0381,80.92399999999998,spotify:track:27ellXVR1OJhY0sz1tUJOV,0.659,indie
165,0.17800000000000002,"['alternative rock', 'anti-folk', 'chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'modern rock', 'neo-psychedelic', 'pop rock', 'scottish rock', 'singer-songwriter', 'twee pop']",['Belle & Sebastian'],0.47,273.533,0.768,0.00136,3,0.111,-3.874,1,Women's Realm,0.0,2007,0.0443,152.041,spotify:track:5vEiRaKdUFc4nkwZhihNWz,0.779,indie
166,0.151,['shimmer pop'],['GIVERS'],0.314,302.267,0.918,0.0,0,0.188,-4.1560000000000015,1,Meantime,0.0,2011,0.212,115.817,spotify:track:1ybTAodNJCo3FIx4gm6dYR,0.461,indie pop
167,7.190000000000001e-05,"['alternative dance', 'chillwave', 'indie pop', 'indie r&b', 'indie rock', 'indietronica', 'metropopolis', 'modern rock', 'new rave', 'shimmer pop', 'synthpop']",['Phantogram'],0.5579999999999999,258.187,0.642,0.00746,5,0.201,-5.206,0,Don't Move,0.01,2011,0.0321,99.977,spotify:track:0Y8idp050aiAHlvdjXrKHx,0.482,trip-hop
168,6.92e-05,"['alternative dance', 'chillwave', 'indie pop', 'indie r&b', 'indie rock', 'indietronica', 'metropopolis', 'modern rock', 'new rave', 'shimmer pop', 'synthpop']",['Phantogram'],0.51,236.68,0.779,0.091,6,0.399,-5.61,0,16 Years,0.0,2011,0.0381,120.311,spotify:track:0rKJzTAe0k1SLz5ksDbb72,0.189,trip-hop
169,0.0758,[],"['JR JR', 'Dale Earnhardt Jr Jr']",0.5720000000000001,245.533,0.616,0.103,11,0.431,-7.798999999999999,1,Nothing But Our Love,0.39,2011,0.039,130.003,spotify:track:1KQ1zcWbnHN9jIECk2wJQ4,0.261,indie
170,0.138,"['chillwave', 'indie poptimism', 'indie psych-rock', 'indietronica', 'shimmer pop', 'synthpop']",['Mr Little Jeans'],0.528,258.347,0.649,0.156,0,0.241,-7.564,1,Rescue Song - RAC Remix,0.25,2011,0.049,157.102,spotify:track:4U4FPOKbgrQLKacn9qLcpw,0.35100000000000003,electropop
171,0.475,"['alternative dance', 'art pop', 'chamber pop', 'folk-pop', 'indie pop', 'indie r&b', 'indietronica', 'new rave', 'pop', 'swedish pop', 'synthpop']",['Lykke Li'],0.599,228.467,0.5329999999999999,0.00153,9,0.235,-14.032,0,I Follow Rivers,0.64,2011,0.0472,122.262,spotify:track:336ZYcU6poBWi3s8yzRcAD,0.607,indie pop
172,0.0848,[],"['Dan Black', 'Kid Cudi']",0.584,226.587,0.723,2.8000000000000006e-05,0,0.093,-6.496,1,Symphonies,0.44,2010,0.0617,173.97099999999998,spotify:track:658MpWKxDiBr29XMvxRV2s,0.609,electronic
173,0.0043,"['chillwave', 'preverb']",['Seapony'],0.5579999999999999,203.88,0.8170000000000001,0.866,9,0.0683,-7.516,1,Outside,0.17,2012,0.0317,126.992,spotify:track:4yWWteivkIcywRkYzL4ni0,0.67,indie pop
174,0.0361,"['chillwave', 'preverb']",['Seapony'],0.5589999999999999,210.213,0.677,0.695,10,0.0833,-7.747999999999998,1,Tell Me So,0.13,2012,0.0308,136.44899999999998,spotify:track:4nid9pSnCmXkeMFJYrfOg1,0.962,indie pop
175,0.18,"['chillwave', 'preverb']",['Seapony'],0.653,147.973,0.722,0.895,6,0.33,-8.924,0,Follow,0.13,2012,0.0306,136.451,spotify:track:6xhivgebWhZavrF0JDoH8R,0.969,indie pop
176,0.443,"['chillwave', 'preverb']",['Seapony'],0.5529999999999999,166.853,0.852,0.772,0,0.138,-3.987,1,Go Away,0.19,2011,0.0347,146.376,spotify:track:4XrojZ6tS01WmoxnWMDR1p,0.935,indie pop
177,0.00175,"['chillwave', 'preverb']",['Seapony'],0.491,152.667,0.726,0.122,6,0.108,-7.612999999999999,1,What You Wanted,0.14,2012,0.0305,148.637,spotify:track:1yX50a9ZzlwpxpjoetStti,0.8340000000000001,indie pop
178,0.00102,"['garage rock', 'indie rock', 'modern rock']",['Julian Casablancas'],0.603,243.707,0.911,0.00985,6,0.0911,-3.883,0,11th Dimension,0.38,2009,0.0431,125.487,spotify:track:10thiO3wUYUguz1VvkIiVN,0.373,indie
179,0.000284,"['garage rock', 'indie rock', 'modern rock']",['Julian Casablancas'],0.452,281.2,0.8859999999999999,0.938,8,0.0563,-2.712,1,Out of the Blue,0.45,2009,0.0405,111.634,spotify:track:5tySfs2d6KXneF5GbfHWE9,0.569,indie
180,0.573,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",['John Mayer'],0.6679999999999999,242.0,0.361,0.00506,1,0.0805,-8.69,0,Slow Dancing in a Burning Room,0.77,2006,0.0273,134.15,spotify:track:2jdAk8ATWIL3dwT47XpRfu,0.28800000000000003,singer-songwriter
181,0.00425,"['alternative rock', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'permanent wave', 'rock']",['The Strokes'],0.5379999999999999,183.44,0.52,0.0,9,0.3670000000000001,-7.46,1,Someday,0.0,2001,0.0299,106.031,spotify:track:13hsNLxj4Q6E8b5Yg1IquK,0.6779999999999999,indie rock
182,0.0073700000000000015,"['alternative dance', 'canadian indie', 'canadian pop', 'canadian rock', 'dance-punk', 'folk-pop', 'indie pop', 'indie rock', 'indietronica', 'metropopolis', 'modern rock', 'new rave', 'shimmer pop', 'synthpop']",['Metric'],0.5660000000000001,285.954,0.873,0.00217,5,0.343,-4.601,0,Help I'm Alive,0.02,2009,0.0632,118.488,spotify:track:3GcH8qkC35CQc4xt6Dhz1r,0.383,indie
183,0.238,"['acid jazz', 'downtempo', 'electronic', 'nu jazz', 'trip hop']",['Thievery Corporation'],0.8079999999999999,286.906,0.8370000000000001,0.86,9,0.0624,-6.582999999999998,0,Lebanese Blonde,0.54,2000,0.046,92.002,spotify:track:66KcXPDs1hr8T06KvlJCeA,0.653,chillout
184,0.522,"['acid jazz', 'downtempo', 'electronic', 'nu jazz', 'trip hop']",['Thievery Corporation'],0.55,231.56,0.58,0.929,5,0.111,-6.71,0,Take My Soul,0.45,2011,0.0289,84.853,spotify:track:5QaXLFb3P053gtSt41g8YN,0.482,chillout
185,0.369,"['latin', 'latin hip hop', 'reggaeton', 'tropical']",['ivy'],0.614,265.627,0.657,0.154,1,0.113,-7.559,1,Edge of the Ocean,0.3,2001,0.0245,95.527,spotify:track:6KEXITGt307YIdJlqqbT9Y,0.6990000000000001,indie
186,0.0612,"['latin', 'latin hip hop', 'reggaeton', 'tropical']",['ivy'],0.731,261.36,0.882,0.0251,6,0.145,-5.999,1,Fascinated,0.28,2011,0.0351,110.004,spotify:track:2IvsisJrQNymMHnp9oCqFK,0.652,indie
187,0.349,"['folk-pop', 'indie pop', 'la indie', 'synthpop']",['the bird and the bee'],0.879,171.54,0.604,0.0426,1,0.0812,-9.772,1,I'm Into Something Good,0.41,2010,0.06,123.133,spotify:track:6qrHnS0f1raPfbWUyZIz1b,0.8590000000000001,indie
188,0.157,"['folk-pop', 'indie pop', 'la indie', 'synthpop']",['the bird and the bee'],0.69,225.707,0.523,0.00149,0,0.131,-8.203,1,My Love,0.48,2008,0.08,142.034,spotify:track:1Y0iQblBDaw2qMutZqGoUH,0.625,indie
189,0.828,['canadian folk'],['City and Colour'],0.31,362.107,0.541,4.45e-05,10,0.136,-7.591,1,The Girl,0.09,2008,0.0432,77.001,spotify:track:2KHFNeIuubGY26Rkx0vYL0,0.175,acoustic
190,0.5489999999999999,"['alternative dance', 'brooklyn indie', 'garage rock', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'new rave']",['MGMT'],0.166,220.173,0.525,0.02,0,0.161,-5.9129999999999985,1,I Found a Whistle,0.43,2010,0.0329,175.952,spotify:track:3hWoBXsJfXFQDp92v14xFI,0.1,electronic
